Frame,Stick X,Stick Y,Button Mask,Buttons Pressed
3810,0,0,0x0000,None
3811,0,0,0x0000,None
3812,0,0,0x0000,None
3813,0,0,0x0000,None
3814,0,0,0x0000,None
3815,0,0,0x0000,None
3816,0,0,0x0000,None
3817,0,0,0x0000,None
3818,0,0,0x0000,None
3819,0,0,0x0000,None
3820,0,0,0x0000,None
3821,0,0,0x0000,None
3822,0,0,0x0000,None
3823,0,0,0x0000,None
3824,0,0,0x0000,None
3825,0,0,0x0000,None
3826,0,0,0x0000,None
3827,0,0,0x0000,None
3828,0,0,0x0000,None
3829,0,0,0x0000,None
3830,0,0,0x0000,None
3831,0,0,0x0000,None
3832,0,0,0x0000,None
3833,0,0,0x0000,None
3834,0,0,0x0000,None
3835,0,0,0x0000,None
3836,0,0,0x0000,None
3837,0,0,0x0000,None
3838,0,0,0x0000,None
3839,0,0,0x0000,None
3840,0,0,0x0000,None
3841,0,0,0x0000,None
3842,0,0,0x0000,None
3843,0,0,0x0000,None
3844,0,0,0x0000,None
3845,0,0,0x0000,None
3846,0,0,0x0000,None
3847,0,0,0x0000,None
3848,0,0,0x0000,None
3849,0,0,0x0000,None
3850,0,0,0x0000,None
3851,0,0,0x0000,None
3852,0,0,0x0000,None
3853,0,0,0x0000,None
3854,0,0,0x0000,None
3855,0,0,0x0000,None
3856,0,0,0x0000,None
3857,0,0,0x0000,None
3858,0,0,0x0000,None
3859,0,0,0x0000,None
3860,0,0,0x0000,None
3861,0,0,0x0000,None
3862,0,0,0x0000,None
3863,0,0,0x0000,None
3864,0,0,0x0000,None
3865,0,0,0x0000,None
3866,0,0,0x0000,None
3867,0,0,0x0000,None
3868,0,0,0x0000,None
3869,0,0,0x0000,None
3870,0,0,0x0000,None
3871,0,0,0x0000,None
3872,0,0,0x0000,None
3873,0,0,0x0000,None
3874,0,0,0x0000,None
3875,0,0,0x0000,None
3876,0,0,0x0000,None
3877,0,0,0x0000,None
3878,0,0,0x0000,None
3879,0,0,0x0000,None
3880,0,0,0x0000,None
3881,0,0,0x0000,None
3882,0,0,0x0000,None
3883,0,0,0x0000,None
3884,0,0,0x0000,None
3885,0,0,0x0000,None
3886,0,0,0x0000,None
3887,0,0,0x0000,None
3888,0,0,0x0000,None
3889,0,0,0x0000,None
3890,0,0,0x0000,None
3891,0,0,0x0000,None
3892,0,0,0x0000,None
3893,0,0,0x0000,None
3894,0,0,0x0000,None
3895,0,0,0x0000,None
3896,0,0,0x0000,None
3897,0,0,0x0000,None
3898,0,0,0x0000,None
3899,0,0,0x0000,None
3900,0,0,0x0000,None
3901,0,0,0x0000,None
3902,0,0,0x0000,None
3903,0,0,0x0000,None
3904,0,0,0x0000,None
3905,0,0,0x0000,None
3906,0,0,0x0000,None
3907,0,0,0x0000,None
3908,0,0,0x0000,None
3909,0,0,0x0000,None
3910,0,0,0x0000,None
3911,0,0,0x0000,None
3912,0,0,0x0000,None
3913,0,0,0x0000,None
3914,0,0,0x0000,None
3915,0,0,0x0000,None
3916,0,0,0x0000,None
3917,0,0,0x0000,None
3918,0,0,0x0000,None
3919,0,0,0x0000,None
3920,0,0,0x0000,None
3921,0,0,0x0000,None
3922,0,0,0x0000,None
3923,0,0,0x0000,None
3924,0,0,0x0000,None
3925,0,0,0x0000,None
3926,0,0,0x0000,None
3927,0,0,0x0000,None
3928,0,0,0x0000,None
3929,0,0,0x0000,None
3930,0,0,0x0000,None
3931,0,0,0x0000,None
3932,0,0,0x0000,None
3933,0,0,0x0000,None
3934,0,0,0x0000,None
3935,0,0,0x0000,None
3936,0,0,0x0000,None
3937,0,0,0x0000,None
3938,0,0,0x0000,None
3939,0,0,0x0000,None
3940,0,0,0x0000,None
3941,0,0,0x0000,None
3942,0,0,0x0000,None
3943,0,0,0x0000,None
3944,0,0,0x0000,None
3945,0,0,0x0000,None
3946,0,0,0x0000,None
3947,0,0,0x0000,None
3948,0,0,0x0000,None
3949,0,0,0x0000,None
3950,0,0,0x0000,None
3951,0,0,0x0000,None
3952,0,0,0x0000,None
3953,0,0,0x0000,None
3954,0,0,0x0000,None
3955,0,0,0x0000,None
3956,0,0,0x0000,None
3957,0,0,0x0000,None
3958,0,0,0x0000,None
3959,0,0,0x0000,None
3960,0,0,0x0000,None
3961,0,0,0x0000,None
3962,0,0,0x0000,None
3963,0,0,0x0000,None
3964,0,0,0x0000,None
3965,0,0,0x0000,None
3966,0,0,0x0000,None
3967,0,0,0x0000,None
3968,0,0,0x0000,None
3969,0,0,0x0000,None
3970,0,0,0x0000,None
3971,0,0,0x0000,None
3972,0,0,0x0000,None
3973,0,0,0x0000,None
3974,0,0,0x0000,None
3975,0,0,0x0000,None
3976,0,0,0x0000,None
3977,0,0,0x0000,None
3978,0,0,0x0000,None
3979,0,0,0x0000,None
3980,0,0,0x0000,None
3981,0,0,0x0000,None
3982,0,0,0x0000,None
3983,0,0,0x0000,None
3984,0,0,0x0000,None
3985,0,0,0x0000,None
3986,0,0,0x0000,None
3987,0,0,0x0000,None
3988,0,0,0x0000,None
3989,0,0,0x0000,None
3990,0,0,0x0000,None
3991,0,0,0x0000,None
3992,0,0,0x0000,None
3993,0,0,0x0000,None
3994,0,0,0x0000,None
3995,0,0,0x0000,None
3996,0,0,0x0000,None
3997,0,0,0x0000,None
3998,0,0,0x0000,None
3999,0,0,0x0000,None
4000,0,0,0x0000,None
4001,0,0,0x0000,None
4002,0,0,0x0000,None
4003,0,0,0x0000,None
4004,0,0,0x0000,None
4005,0,0,0x0000,None
4006,0,0,0x0000,None
4007,0,0,0x0000,None
4008,0,0,0x0000,None
4009,0,0,0x0000,None
4010,0,0,0x0000,None
4011,0,0,0x0000,None
4012,0,0,0x0000,None
4013,0,0,0x0000,None
4014,0,0,0x0000,None
4015,0,0,0x0000,None
4016,0,0,0x0000,None
4017,0,0,0x0000,None
4018,0,0,0x0000,None
4019,0,0,0x0000,None
4020,0,0,0x0000,None
4021,0,0,0x0000,None
4022,0,0,0x0000,None
4023,0,0,0x0000,None
4024,0,0,0x0000,None
4025,0,0,0x0000,None
4026,0,0,0x0000,None
4027,0,0,0x0000,None
4028,0,0,0x0000,None
4029,0,0,0x0000,None
4030,0,0,0x0000,None
4031,0,0,0x0000,None
4032,0,0,0x0000,None
4033,0,0,0x0000,None
4034,0,0,0x0000,None
4035,0,0,0x0000,None
4036,0,0,0x0000,None
4037,0,0,0x0000,None
4038,0,0,0x0000,None
4039,0,0,0x0000,None
4040,0,0,0x0000,None
4041,0,0,0x0000,None
4042,0,0,0x0000,None
4043,0,0,0x0000,None
4044,0,0,0x0000,None
4045,0,0,0x0000,None
4046,0,0,0x0000,None
4047,0,0,0x0000,None
4048,0,0,0x0000,None
4049,0,0,0x0000,None
4050,0,0,0x0000,None
4051,0,0,0x0000,None
4052,0,0,0x0000,None
4053,0,0,0x0000,None
4054,0,0,0x0000,None
4055,0,0,0x0000,None
4056,0,0,0x0000,None
4057,0,0,0x0000,None
4058,0,0,0x0000,None
4059,0,0,0x0000,None
4060,0,0,0x0000,None
4061,0,0,0x0000,None
4062,0,0,0x0000,None
4063,0,0,0x0000,None
4064,0,0,0x0000,None
4065,0,0,0x0000,None
4066,0,0,0x0000,None
4067,0,0,0x0000,None
4068,0,0,0x0000,None
4069,0,0,0x0000,None
4070,0,0,0x0000,None
4071,0,0,0x0000,None
4072,0,0,0x0000,None
4073,0,0,0x0000,None
4074,0,0,0x0000,None
4075,0,0,0x0000,None
4076,0,0,0x0000,None
4077,0,0,0x0000,None
4078,0,0,0x0000,None
4079,0,0,0x0000,None
4080,0,0,0x0000,None
4081,0,0,0x0000,None
4082,0,0,0x0000,None
4083,0,0,0x0000,None
4084,0,0,0x0000,None
4085,0,0,0x0000,None
4086,0,0,0x0000,None
4087,0,0,0x0000,None
4088,0,0,0x0000,None
4089,0,0,0x0000,None
4090,0,0,0x0000,None
4091,0,0,0x0000,None
4092,0,0,0x0000,None
4093,0,0,0x0000,None
4094,0,0,0x0000,None
4095,0,0,0x0000,None
4096,0,0,0x0000,None
4097,0,0,0x0000,None
4098,0,0,0x0000,None
4099,0,0,0x0000,None
4100,0,0,0x0000,None
4101,0,0,0x0000,None
4102,0,0,0x0000,None
4103,0,0,0x0000,None
4104,0,0,0x0000,None
4105,0,0,0x0000,None
4106,0,0,0x0000,None
4107,0,0,0x0000,None
4108,0,0,0x0000,None
4109,0,0,0x0000,None
4110,0,0,0x0000,None
4111,0,0,0x0000,None
4112,0,0,0x0000,None
4113,0,0,0x0000,None
4114,0,0,0x0000,None
4115,0,0,0x0000,None
4116,0,0,0x0000,None
4117,0,0,0x0000,None
4118,0,0,0x0000,None
4119,0,0,0x0000,None
4120,0,0,0x0000,None
4121,0,0,0x0000,None
4122,0,0,0x0000,None
4123,0,0,0x0000,None
4124,0,0,0x0000,None
4125,0,0,0x0000,None
4126,0,0,0x0000,None
4127,0,0,0x0000,None
4128,0,0,0x0000,None
4129,0,0,0x0000,None
4130,0,0,0x0000,None
4131,0,0,0x0000,None
4132,0,0,0x0000,None
4133,0,0,0x0000,None
4134,0,0,0x0000,None
4135,0,0,0x0000,None
4136,0,0,0x0000,None
4137,0,0,0x0000,None
4138,0,0,0x0000,None
4139,0,0,0x0000,None
4140,0,0,0x0000,None
4141,0,0,0x0000,None
4142,0,0,0x0000,None
4143,0,0,0x0000,None
4144,0,0,0x0000,None
4145,0,0,0x0000,None
4146,0,0,0x0000,None
4147,0,0,0x0000,None
4148,0,0,0x0000,None
4149,0,0,0x0000,None
4150,0,0,0x0000,None
4151,0,0,0x0000,None
4152,0,0,0x0000,None
4153,0,0,0x0000,None
4154,0,0,0x0000,None
4155,0,0,0x0000,None
4156,0,0,0x0000,None
4157,0,0,0x0000,None
4158,0,0,0x0000,None
4159,0,0,0x0000,None
4160,0,0,0x0000,None
4161,0,0,0x0000,None
4162,0,0,0x0000,None
4163,0,0,0x0000,None
4164,0,0,0x0000,None
4165,0,0,0x0000,None
4166,0,0,0x0000,None
4167,0,0,0x0000,None
4168,0,0,0x0000,None
4169,0,0,0x0000,None
4170,0,0,0x0000,None
4171,0,0,0x0000,None
4172,0,0,0x0000,None
4173,0,0,0x0000,None
4174,0,0,0x0000,None
4175,0,0,0x0000,None
4176,0,0,0x0000,None
4177,0,0,0x0000,None
4178,0,0,0x0000,None
4179,0,0,0x0000,None
4180,0,0,0x0000,None
4181,0,0,0x0000,None
4182,0,0,0x0000,None
4183,0,0,0x0000,None
4184,0,0,0x0000,None
4185,0,0,0x0000,None
4186,0,0,0x0000,None
4187,0,0,0x0000,None
4188,0,0,0x0000,None
4189,0,0,0x0000,None
4190,0,0,0x0000,None
4191,0,0,0x0000,None
4192,0,0,0x0000,None
4193,0,0,0x0000,None
4194,0,0,0x0000,None
4195,0,0,0x0000,None
4196,0,0,0x0000,None
4197,0,0,0x0000,None
4198,0,0,0x0000,None
4199,0,0,0x0000,None
4200,0,0,0x0000,None
4201,0,0,0x0000,None
4202,0,0,0x0000,None
4203,0,0,0x0000,None
4204,0,0,0x0000,None
4205,0,0,0x0000,None
4206,0,0,0x0000,None
4207,0,0,0x0000,None
4208,0,0,0x0000,None
4209,0,0,0x0000,None
4210,0,0,0x0000,None
4211,0,0,0x0000,None
4212,0,0,0x0000,None
4213,0,0,0x0000,None
4214,0,0,0x0000,None
4215,0,0,0x0000,None
4216,0,0,0x0000,None
4217,0,0,0x0000,None
4218,0,0,0x0000,None
4219,0,0,0x0000,None
4220,0,0,0x0000,None
4221,0,0,0x0000,None
4222,0,0,0x0000,None
4223,0,0,0x0000,None
4224,0,0,0x0000,None
4225,0,0,0x0000,None
4226,0,0,0x0000,None
4227,0,0,0x0000,None
4228,0,0,0x0000,None
4229,0,0,0x0000,None
4230,0,0,0x0000,None
4231,0,0,0x0000,None
4232,0,0,0x0000,None
4233,0,0,0x0000,None
4234,0,0,0x0000,None
4235,0,0,0x0000,None
4236,0,0,0x0000,None
4237,0,0,0x0000,None
4238,0,0,0x0000,None
4239,0,0,0x0000,None
4240,0,0,0x0000,None
4241,0,0,0x0000,None
4242,0,0,0x0000,None
4243,0,0,0x0000,None
4244,0,0,0x0000,None
4245,0,0,0x0000,None
4246,0,0,0x0000,None
4247,0,0,0x0000,None
